Dates,aapl,amzn,msft,goog,xom,apc,cvx,c,gs,jpm,aet,jnj,dgx,spy,xlf,sso,sds,uso
2016-09-06T00:00:00.000000000,105.833153,788.86999500000002,56.254715000000004,780.080017,85.355910999999992,56.925857999999998,98.452445999999995,46.658371000000002,167.230637,65.842299999999994,115.05793799999999,116.62618999999999,81.826346999999998,213.60675000000001,14.979820999999999,71.997314000000003,65.0,10.390000000000001
2016-09-07T00:00:00.000000000,106.48172,784.47997999999995,56.303534999999997,780.34997599999997,85.037887999999995,56.915905000000002,98.884963999999997,46.845837000000003,167.566406,65.56893199999999,115.15681499999999,116.48984499999999,82.729644999999991,213.587219,14.973713,72.007277999999999,64.919997999999993,10.52
2016-09-08T00:00:00.000000000,103.690956,784.05999800000006,56.078944999999997,775.32000700000003,85.818489,58.787228000000006,100.07682,47.151695000000004,169.53173799999999,65.656807000000001,115.226021,116.3535,82.602005000000005,213.09960899999999,14.961499,71.668648000000005,65.279999000000004,10.960000000000001
2016-09-09T00:00:00.000000000,101.34236899999999,760.14001500000006,54.887645999999997,759.65997300000004,83.688690000000008,57.503184999999995,97.337485999999998,46.539974000000001,166.48007200000001,65.071014000000005,114.24718500000002,115.145844,79.450302000000008,207.99911499999999,14.680589999999999,68.182816000000003,68.360000999999997,10.59
2016-09-12T00:00:00.000000000,103.612335,771.48999000000003,55.707886000000002,769.02002000000005,84.12236,57.572918000000008,98.279433999999995,47.151695000000004,168.93916299999998,65.471291000000008,114.909622,116.05158999999999,80.775780000000012,210.98332200000002,14.845470000000001,70.164756999999994,66.440002000000007,10.640000000000001
2016-09-13T00:00:00.000000000,106.078827,761.01000999999997,55.200118999999994,759.69000199999994,82.117835999999997,57.373671999999999,95.568939,46.293315999999997,164.92952,64.953856999999999,112.70476499999999,114.54201499999999,80.815048000000004,207.95034799999999,14.582882999999999,68.142981999999989,68.279999000000004,10.369999999999999
2016-09-14T00:00:00.000000000,109.83260300000001,761.09002699999996,54.936469999999993,762.48999000000003,81.529976000000005,55.411071999999997,94.598159999999993,46.125587000000003,164.09993,64.826942000000003,111.53806299999999,114.78549199999999,80.59904499999999,207.87233000000001,14.546242000000001,68.033423999999997,68.360000999999997,10.09
2016-09-15T00:00:00.000000000,113.56674199999999,769.69000199999994,55.844593000000003,771.76000999999997,81.992560999999995,56.716147999999997,95.636215000000007,46.451180000000001,165.99612400000001,65.061256,113.13980100000001,115.535408,81.541626000000008,209.94957000000002,14.631734,69.457633999999999,67.080002000000007,10.140000000000001
2016-09-16T00:00:00.000000000,112.928009,778.52002000000005,55.903187000000003,768.88000499999998,80.980652000000006,57.303931999999996,94.040680000000009,45.790123000000001,163.94191000000001,64.260673999999995,113.762703,115.16532099999999,81.737983999999997,209.13807700000001,14.509085999999998,68.889938000000001,67.639999000000003,10.0
2016-09-19T00:00:00.000000000,111.61123700000002,775.09997599999997,55.590709999999994,765.70001200000002,80.787918000000005,57.303931999999996,94.232910000000004,45.967723999999997,164.14932300000001,64.621918000000008,113.535301,114.590721,81.767432999999997,209.177277,19.002217999999999,68.909866000000008,67.480002999999996,9.9800000000000004
